Matériel;Jour_semaine;Ligne;Tranche_horaire;Fréquentation;Niveau_fréquentation
Standard;Samedi;91;05:00;non ouvert;
Standard;Samedi;91;08:30;non ouvert;
Standard;Samedi;91;09:00;non ouvert;
Standard;Samedi;91;15:30;non ouvert;
Standard;Samedi;94;09:30;faible;1.0
Standard;Samedi;94;11:30;faible;1.0
Standard;Samedi;94;18:30;faible;1.0
Standard;Samedi;94;20:00;faible;1.0
0;Samedi;150ex;07:00;non ouvert;
0;Samedi;150ex;08:00;non ouvert;
0;Samedi;150ex;12:00;non ouvert;
0;Samedi;150ex;14:30;non ouvert;
0;Samedi;150ex;15:30;non ouvert;
0;Samedi;150ex;18:30;non ouvert;
0;Samedi;150ex;20:00;non ouvert;
0;Samedi;150ex;21:30;non ouvert;
0;Samedi;151ex;06:00;non ouvert;
0;Samedi;151ex;08:00;non ouvert;
0;Samedi;151ex;11:00;non ouvert;
0;Samedi;151ex;12:00;non ouvert;
0;Samedi;151ex;12:30;non ouvert;
0;Samedi;151ex;13:30;non ouvert;
0;Samedi;151ex;14:30;non ouvert;
0;Samedi;151ex;15:00;non ouvert;
0;Samedi;151ex;16:30;non ouvert;
0;Samedi;151ex;19:30;non ouvert;
0;Samedi;151ex;20:00;non ouvert;
0;Samedi;151ex;00:00;non ouvert;
0;Samedi;152ex;11:30;non ouvert;
0;Samedi;152ex;12:00;non ouvert;
0;Samedi;152ex;14:00;non ouvert;
0;Samedi;152ex;16:30;non ouvert;
0;Samedi;152ex;17:00;non ouvert;
0;Samedi;152ex;20:00;non ouvert;
0;Samedi;152ex;20:30;non ouvert;
0;Samedi;152ex;22:30;non ouvert;
0;Samedi;153ex;05:30;non ouvert;
0;Samedi;153ex;08:00;non ouvert;
0;Samedi;153ex;09:00;non ouvert;
0;Samedi;153ex;09:30;non ouvert;
0;Samedi;153ex;12:00;non ouvert;
0;Samedi;153ex;16:00;non ouvert;
0;Samedi;153ex;18:30;non ouvert;
0;Samedi;153ex;20:30;non ouvert;
0;Samedi;153ex;22:30;non ouvert;
0;Samedi;154ex;08:30;non ouvert;
0;Samedi;154ex;15:00;non ouvert;
0;Samedi;154ex;17:00;non ouvert;
0;Samedi;154ex;19:00;non ouvert;
0;Samedi;154ex;19:30;non ouvert;
0;Samedi;154ex;20:00;non ouvert;
0;Samedi;155ex;06:00;non ouvert;
0;Samedi;155ex;07:00;non ouvert;
0;Samedi;155ex;15:00;non ouvert;
0;Samedi;155ex;20:30;non ouvert;
0;Samedi;155ex;23:00;non ouvert;
0;Samedi;156ex;06:00;non ouvert;
0;Samedi;156ex;08:00;non ouvert;
0;Samedi;156ex;08:30;non ouvert;
0;Samedi;156ex;13:30;non ouvert;
0;Samedi;156ex;20:30;non ouvert;
0;Samedi;157ex;06:30;non ouvert;
0;Samedi;157ex;07:00;non ouvert;
0;Samedi;157ex;09:00;non ouvert;
0;Samedi;157ex;14:00;non ouvert;
0;Samedi;157ex;15:00;non ouvert;
0;Samedi;157ex;16:30;non ouvert;
0;Samedi;157ex;19:00;non ouvert;
0;Samedi;157ex;23:30;non ouvert;
0;Samedi;157ex;00:00;non ouvert;
0;Samedi;KerLannex;06:30;non ouvert;
0;Samedi;KerLannex;07:30;non ouvert;
0;Samedi;KerLannex;08:00;non ouvert;
0;Samedi;KerLannex;10:00;non ouvert;
0;Samedi;KerLannex;11:00;non ouvert;
0;Samedi;KerLannex;15:30;non ouvert;
0;Samedi;KerLannex;20:30;non ouvert;
0;Samedi;KerLannex;21:30;non ouvert;
0;Samedi;159ex;11:30;non ouvert;
0;Samedi;159ex;12:30;non ouvert;
0;Samedi;159ex;17:30;non ouvert;
0;Samedi;161ex;05:30;non ouvert;
0;Samedi;161ex;11:00;non ouvert;
0;Samedi;161ex;11:30;non ouvert;
0;Samedi;161ex;14:30;non ouvert;
0;Samedi;161ex;15:00;non ouvert;
0;Samedi;161ex;18:30;non ouvert;
0;Samedi;161ex;19:00;non ouvert;
0;Samedi;161ex;19:30;non ouvert;
0;Samedi;161ex;20:30;non ouvert;
0;Samedi;164ex;06:00;non ouvert;
0;Samedi;164ex;06:30;non ouvert;
0;Samedi;164ex;07:00;non ouvert;
0;Samedi;164ex;10:30;non ouvert;
0;Samedi;164ex;12:00;non ouvert;
0;Samedi;164ex;16:00;non ouvert;
0;Samedi;164ex;17:30;non ouvert;
0;Samedi;164ex;18:00;non ouvert;
0;Samedi;164ex;23:00;non ouvert;
0;Samedi;164ex;00:00;non ouvert;
0;Samedi;165ex;07:30;non ouvert;
0;Samedi;165ex;08:00;non ouvert;
0;Samedi;165ex;13:00;non ouvert;
0;Samedi;165ex;23:00;non ouvert;
0;Samedi;165ex;00:00;non ouvert;
0;Samedi;165ex;00:30;non ouvert;
0;Samedi;167ex;10:30;non ouvert;
0;Samedi;167ex;14:30;non ouvert;
0;Samedi;167ex;15:30;non ouvert;
0;Samedi;167ex;17:00;non ouvert;
0;Samedi;167ex;17:30;non ouvert;
0;Samedi;167ex;20:30;non ouvert;
0;Samedi;167ex;23:00;non ouvert;
0;Samedi;168ex;07:00;non ouvert;
0;Samedi;168ex;10:00;non ouvert;
0;Samedi;168ex;10:30;non ouvert;
0;Samedi;168ex;11:00;non ouvert;
0;Samedi;168ex;12:30;non ouvert;
0;Samedi;168ex;15:00;non ouvert;
0;Samedi;168ex;17:00;non ouvert;
0;Samedi;168ex;22:30;non ouvert;
0;Samedi;168ex;23:30;non ouvert;
0;Samedi;172ex;08:00;non ouvert;
0;Samedi;172ex;15:00;non ouvert;
0;Samedi;172ex;19:30;non ouvert;
0;Samedi;172ex;23:00;non ouvert;
0;Samedi;172ex;23:30;non ouvert;
0;Samedi;173ex;07:30;non ouvert;
0;Samedi;173ex;10:30;non ouvert;
0;Samedi;173ex;14:00;non ouvert;
0;Samedi;173ex;16:00;non ouvert;
0;Samedi;173ex;21:00;non ouvert;
0;Samedi;173ex;21:30;non ouvert;
0;Samedi;173ex;22:00;non ouvert;
Métro;Dimanche;Ligne a;05:00;non ouvert;
Métro;Dimanche;Ligne a;05:30;non ouvert;
Métro;Dimanche;Ligne a;11:00;faible;1.0
Métro;Dimanche;Ligne a;13:30;faible;1.0
Métro;Dimanche;Ligne a;17:00;faible;1.0
Métro;Dimanche;Ligne a;18:30;faible;1.0
Métro;Dimanche;Ligne a;23:00;faible;1.0
Métro;Dimanche;Ligne a;00:00;non ouvert;
Articulés;Dimanche;C1;06:30;non ouvert;
Articulés;Dimanche;C1;12:00;faible;1.0
Articulés;Dimanche;C1;13:30;faible;1.0
Articulés;Dimanche;C1;14:00;faible;1.0
Articulés;Dimanche;C1;15:00;faible;1.0
Articulés;Dimanche;C1;17:00;faible;1.0
Articulés;Dimanche;C1;20:00;faible;1.0
Articulés;Dimanche;C1;22:30;faible;1.0
Articulés;Dimanche;C1;00:00;non ouvert;
Articulés;Dimanche;C1;00:30;non ouvert;
Articulés;Dimanche;C2;05:00;non ouvert;
Articulés;Dimanche;C2;10:00;faible;1.0
Articulés;Dimanche;C2;11:30;faible;1.0
Articulés;Dimanche;C2;18:00;faible;1.0
Articulés;Dimanche;C2;18:30;faible;1.0
Articulés;Dimanche;C2;20:30;faible;1.0
Articulés;Dimanche;C3;07:00;non ouvert;
Articulés;Dimanche;C3;07:30;non ouvert;
Articulés;Dimanche;C3;08:00;faible;1.0
Articulés;Dimanche;C3;09:00;faible;1.0
